node_1,node_2
7010,30239
5020,25265
3376,33546
7584,40879
2722,24560
5294,11031
3304,12696
14130,15798
38042,35273
18640,26814
1586,10347
26338,24106
14680,36746
9608,38097
9625,37042
34289,41194
41574,13099
20413,37372
1440,23842
31153,23814
7252,5014
19507,40391
312,35725
20820,7091
2184,28750
30443,34830
10923,31217
23921,32215
18029,1092
25296,24405
83,35863
6932,13682
13524,40681
22173,41455
11331,37269
73,39494
19849,24066
31657,40398
27441,13996
9186,34199
7410,15375
5212,28438
14638,22347
35008,38478
110,8194
1470,10468
11615,30901
31991,10898
4998,8958
2774,11292
4310,15296
1412,40316
32102,17412
21653,10234
1009,35309
33485,41538
23470,34855
9621,37193
991,12511
2800,17211
24625,38195
23911,39289
31368,41137
13260,34014
38998,33866
27712,38096
37217,32796
2121,23438
19827,31198
22708,23403
37029,38629
36764,11066
17133,26365
32206,34345
29471,40020
37253,39529
5798,11218
1567,25388
21063,34403
4090,28952
10831,32301
1860,23911
5213,23385
37523,41312
168,16352
12402,28990
992,17201
12214,20070
29259,38738
18387,19082
5878,15192
3733,34433
21188,33969
35701,30898
2160,12314
10651,13928
13691,21245
15923,30610
2170,23617
13669,34568
28758,38821
23720,41244
6474,24582
228,30768
31858,40763
6798,28361
6656,34758
10184,16546
12526,19403
36281,37964
20731,29896
27007,33113
11783,24517
1723,29894
32551,36809
2385,20546
10854,23955
10933,32945
21523,23731
1789,22650
21281,17201
7111,41133
12656,11526
1092,37778
1076,24740
8659,10037
13617,39064
3914,30949
7100,23535
20407,32019
17615,40469
6212,12583
5889,8685
33485,40467
32804,18372
20249,39504
15658,21005
175,37995
22562,38180
4146,11882
2003,38394
949,6389
37920,5993
11331,23241
6223,10279
1278,18329
3950,27861
14903,27686
9361,37865
28754,32152
1893,25062
3603,10550
23249,23618
4913,29651
20132,33441
19780,34226
2166,6215
12197,33301
10024,22004
13522,13651
9080,16110
7914,28658
12515,19824
4106,33763
32705,37908
33742,36415
4979,13888
9016,18778
2675,7469
43,25922
11560,25896
10401,35323
8847,30382
22170,34553
25396,37459
2536,37166
4467,10953
24146,25622
7250,38010
20768,34340
398,29815
28653,31935
18968,21542
6546,8671
26959,492
11884,30712
10231,27725
17282,35311
10131,14119
35015,40548
28301,33744
1157,16109
33890,2476
7563,35689
23506,39230
8888,15461
4390,18982
18530,26787
38439,40142
39223,29464
31508,21304
1264,21256
17917,40592
21825,41150
3083,19591
11412,13875
2339,12301
2056,38955
9426,11425
17819,30459
13099,39563
5614,30622
15361,27817
2761,19690
38568,40285
7998,22849
13461,23083
6627,38598
24926,32174
1078,29389
5825,11316
12177,20244
27608,33302
21570,22746
1270,8494
10923,29942
13615,32996
18971,4025
33155,10033
21814,30259
4872,23475
5621,29436
35254,13484
36093,7882
7166,26186
11141,25097
13452,38360
16618,20231
11427,28221
10248,22911
17403,26506
12161,41125
3852,9641
16903,23369
25454,26677
11784,10816
7532,27269
13249,20710
13661,40355
14289,40604
10478,40126
10185,16582
36950,37107
5222,36487
7667,14848
10090,14968
24488,37687
4538,6498
18640,21299
38061,39801
28380,6440
12515,30965
10968,15456
12986,24156
23436,34460
35851,38978
26619,30227
24770,33376
11490,18896
2943,5564
12120,34054
28808,34330
2655,28773
14356,35386
7656,37224
5473,32781
5464,27794
8463,36477
38145,22991
21041,31623
30176,36798
539,25732
37516,24189
35343,7349
10451,24174
9126,30430
12440,15561
4950,4956
387,6781
17011,17123
13646,28462
26955,38651
28391,7097
19054,9407
22766,37877
1586,9718
941,21324
12621,41133
2062,17670
21496,31805
13291,27870
26408,10977
5947,11452
16197,19664
2231,25857
27913,41619
3758,14396
12445,15104
41574,16632
5426,28867
3554,21904
7527,26830
10771,40518
1805,17541
21677,39194
14867,8905
13848,13941
21466,27728
1232,19713
14236,34418
3849,4559
5212,8474
945,13133
27829,29236
18946,33587
8615,36971
10819,25994
5505,30675
31832,35030
12804,38911
3947,12320
2888,13539
13074,14100
23498,29778
28080,41553
4274,25747
6200,30011
4357,31805
27173,33034
3727,9263
22097,28003
15443,32070
25704,31796
26081,40381
3157,3592
8100,40838
9936,18321
20831,24336
13158,19930
7072,40316
4054,30758
39635,40347
9507,36237
23993,34824
9563,27406
1577,23232
10131,32937
31608,36286
4492,15964
9188,36175
15136,16985
12301,32731
21521,26590
8753,10138
38902,39628
13778,20063
31239,41524
22280,31248
36051,18636
28572,25510
26534,17400
18881,28639
2274,38711
14510,33003
12784,38378
25132,33263
39866,28920
1517,39269
13828,19898
2413,21093
16571,6886
20442,22685
14989,40647
17192,35864
34954,25348
8213,29222
1543,25039
18039,25951
10124,25110
18005,27425
5439,23080
2248,24444
12276,13848
29056,11182
6896,22741
7201,9019
2375,34388
11186,24933
3798,9206
10983,13099
22340,32324
13523,29418
1906,3963
17700,39574
1418,9118
7619,18215
658,25358
4753,14089
6005,14875
28768,28776
14507,16863
1919,12741
29950,19859
11552,16192
4930,5374
5599,39108
24036,33026
6062,19963
16984,27532
19935,28414
7428,26162
5217,18236
14827,9303
3860,19429
2103,28169
8849,26556
11037,32219
13189,41050
28499,34035
11302,20629
2658,30760
32939,41290
21057,34826
12981,28600
17876,30085
24359,39413
32692,40537
7980,22509
18988,32333
15789,38356
13558,41236
28637,37029
9719,18127
7348,40132
15627,26399
28842,39938
11635,22860
27887,36842
1894,27534
11362,22429
23455,25827
7637,12206
5868,34929
34968,38413
3355,22370
23301,32407
28135,28847
37581,40476
274,12786
16920,21841
31579,40107
12973,20386
2424,19684
27272,28762
2321,24379
2545,9194
10729,23410
33044,27873
763,28084
16372,25560
4794,19163
35406,11078
39465,36710
13343,13558
32747,38425
25547,38857
3275,10981
7218,32778
5132,40412
3068,10918
32390,39455
20276,25639
13061,37154
21534,33929
3224,38093
5507,26900
18085,29195
11557,41665
7709,8282
23193,25946
28332,28593
21593,28359
6381,3612
5293,18001
22499,24823
4348,6363
2190,24883
6984,9697
4131,6594
25040,30932
24776,24916
11677,30029
24972,25610
5313,16926
3036,29080
13421,38879
5761,36804
40158,30682
1024,30984
1247,40489
17757,41338
9094,18352
40105,13397
3534,38343
39604,24710
13712,15736
24542,24861
103,18756
14171,17590
25461,6069
13240,15659
1542,10392
10493,20709
9821,23411
166,31261
7667,41484
9551,22110
2560,6162
27563,40893
2600,34883
16248,11024
7560,17969
1182,17917
12179,16868
6642,36496
14198,15164
10923,25955
20408,38110
446,18735
27013,35333
33994,40051
19549,6114
24774,27220
27304,36094
15312,39974
7656,36973
1408,37979
36021,15993
10923,14392
22004,22667
14251,14835
10926,19204
14226,29922
26143,37889
7395,26273
6504,15280
4442,11477
4577,17205
1103,30289
7449,19516
6330,21494
35294,32595
5374,38505
28618,33526
23691,32046
1017,12690
1051,19568
13401,17048
24030,40749
24550,26107
11219,40527
22508,33218
4457,31048
2068,10512
6356,31670
7227,36343
6767,21640
17819,28741
11829,30444
28812,30007
22274,25124
17033,40702
1225,29485
6779,41464
24458,28286
3007,13779
18987,29250
9942,34417
2337,10778
14916,31648
10139,34198
6398,18613
19022,27991
34928,39071
33296,41731
1178,2060
7792,25550
13706,26030
1853,15744
12817,5112
32131,41177
14085,34386
19531,33874
4508,6488
6854,8705
19784,38290
16099,17572
13748,6114
31193,24283
32919,31182
32403,37601
8095,19879
1830,22348
6844,14485
18109,8869
22487,23024
37395,38971
16542,17821
15611,18674
5331,21941
19463,935
5365,11565
10405,34739
6235,13335
25465,33767
4573,32265
106,9418
7830,31536
4349,34912
10264,41770
7097,15534
30002,14640
7500,36348
11310,13546
36182,37019
22931,28574
16455,22087
34830,40820
6541,22175
37068,12890
7411,20644
9773,35586
4854,7163
963,5797
29958,22339
5924,9655
26994,36927
7731,20762
6208,19788
32672,32990
23194,39063
29772,31767
1942,7493
5214,23806
12419,36771
448,18873
22957,33488
28248,28541
1433,7036
6093,22967
37967,19248
22529,40569
10469,14861
13490,14974
2082,34540
9188,11863
18135,24228
39083,40972
37057,23105
17443,37159
799,41618
19767,25551
7485,26178
13487,17896
8449,18159
15572,24938
35355,31924
39599,33664
1404,14538
7122,37132
16880,19945
4103,13782
7544,33063
17223,5434
3343,38670
5659,29093
10920,20141
332,38265
9829,1038
21091,39426
5390,17698
20173,26172
35293,35456
3506,13064
33006,33857
27599,33495
4305,8389
19049,31617
22408,34866
34855,40114
14428,32664
15534,39775
28790,38504
31433,33210
37364,32082
6458,30692
3151,11329
24856,34021
15135,32853
20760,36725
686,30696
14403,31972
25049,35046
17574,32307
30096,34162
27899,32576
11691,25561
11742,33602
11376,12912
7660,2792
3758,37964
7376,14172
41744,29314
15899,36091
14909,29488
5277,16521
6330,41545
37946,40858
6924,20619
32131,13635
2986,23816
22886,16557
27088,36094
8489,9429
110,29862
18708,3338
6192,25877
4761,21196
23369,24519
21324,17414
17000,41213
15872,26190
2225,19538
8402,25658
10328,31824
3979,18425
3660,5481
8411,27344
6291,18875
2807,39033
13612,22746
23517,32336
3603,36222
3747,15420
10178,29186
32241,34936
9131,35629
13960,35692
18275,32676
32462,26407
35698,38781
4134,37066
24725,32992
3683,32161
9758,22974
4283,20649
32455,34857
24350,20984
35171,31052
13651,14409
8044,21678
4714,15823
17005,22028
1469,18397
9118,14552
17379,23809
17358,23838
17109,32900
3565,7647
24941,29489
4489,16182
4830,10742
19780,31343
18130,28633
19824,2274
40923,27070
7099,23499
18078,14252
29585,5928
11092,29227
22280,37964
17011,20854
6491,2940
33044,7156
31966,31099
14393,19742
29367,20102
10626,13041
1440,21903
8375,21177
745,34766
23295,37916
281,14168
6928,34503
18431,33927
7265,23614
7472,36158
37485,25231
25733,39312
8898,6968
571,8746
37146,31072
13065,27414
29815,35106
31989,36738
9721,16011
14350,40641
5672,28659
28958,39358
15133,38606
27251,14476
1498,18051
10894,37261
1219,10589
7646,28085
26726,39358
9697,33111
1963,21800
135,17888
18823,37645
2498,37097
27629,29705
25388,33273
10387,28077
10923,22784
19235,39240
11614,20888
23833,28821
14726,35745
20342,39744
9177,38676
6803,40334
5796,37925
7407,40762
9783,25431
31611,39596
31820,33364
14407,20875
26554,30018
779,35991
8768,27256
6050,21105
935,40283
91,27091
16484,39018
5490,7161
33700,34257
14140,4709
7693,15416
16075,11773
24782,35757
22765,25202
2003,16519
12269,26177
899,30534
14731,26598
16768,26755
22135,4402
8996,31912
35842,36558
31725,41326
25523,40742
2419,38959
19949,38391
34117,37048
37023,39826
992,13723
25843,935
11329,3317
5128,31042
15171,25670
13029,19546
13598,24863
9504,37343
1349,9305
26023,32294
9692,24321
25538,35163
36021,15907
11242,31194
29729,32404
5337,27092
7342,38334
5271,16854
9312,9983
25496,27986
1435,36613
40592,27446
162,10248
14158,36302
6533,14101
11418,38598
5373,34315
33609,33699
8024,20271
37155,40720
34639,40489
23911,39176
759,20487
11376,31621
15944,28312
32568,34117
13073,20926
6005,22784
14031,31251
20740,34967
20070,22897
15877,35646
11801,34601
24777,32367
8884,37178
1011,1726
19745,38392
21363,32357
4916,5331
23222,23380
11435,39064
8682,34210
16023,35501
4212,34808
26637,37865
14108,14249
27558,40069
3559,21640
4921,37087
10990,35911
9942,25399
41521,33406
21880,30893
21343,8747
12347,26716
39814,40977
287,39917
1299,16090
6521,10296
27798,28434
38727,33958
12001,41388
2972,10179
7092,34912
10060,19179
326,22271
1358,37049
247,7283
7097,18555
432,3258
5382,23439
33463,33257
40860,4583
6532,13910
14957,33808
28744,8017
19376,20103
33288,37248
3951,17563
8052,36033
4170,31213
9467,31944
30859,31634
8610,36272
10801,11055
10145,23683
5459,16809
17097,6747
22922,40336
31346,27016
8069,21531
18930,25893
33265,39490
4833,30719
2122,5935
16442,30514
39200,40530
3352,10685
8146,25347
35067,16872
5779,12468
23050,38879
5161,11213
27951,20591
308,16220
185,30448
24090,39723
31127,28533
3744,30748
30801,20269
21168,32798
7254,32085
232,5151
19325,27584
41519,36857
10376,23641
14929,24435
33141,31024
16795,31761
9061,32429
2248,33685
11682,33972
12305,35902
12503,34138
10923,27523
7820,17392
3087,28533
40148,34508
31433,33456
33180,30085
19443,27107
1892,27160
16175,2607
282,30379
26382,40234
25912,33219
9641,11625
4179,17946
20058,36553
40076,27069
14783,25252
2064,41385
6361,4927
9797,18654
15014,30620
21628,35917
31905,33011
29217,33334
4448,28732
3759,23641
2873,38152
16629,17402
39362,39551
14639,30484
34728,40121
18212,36514
22551,30546
20585,38983
2322,41246
26475,34924
3041,35350
25313,41472
288,7476
28452,39702
2938,38927
8979,30749
18715,31368
12602,30401
6693,17346
1076,34706
6777,26318
21660,26727
33235,39011
5703,11987
40771,5434
11516,12016
8235,19320
28720,38716
22957,30610
28315,38313
5091,26088
2273,15075
13740,38168
728,22314
9953,22536
2270,32069
6211,18751
2786,13321
4600,19411
31411,20565
11094,40376
10540,38392
1527,31231
16515,26830
18880,32660
14080,23472
36154,39148
2838,10462
5579,28245
13304,32186
12179,38456
5431,24250
37056,38221
4971,15735
13822,39170
25926,30116
22410,27668
18507,30457
39506,23687
10648,22600
25648,39659
30198,38849
6317,34185
10060,26416
15998,39920
819,35204
403,29036
4496,23314
1565,1743
5256,33304
16668,20122
22199,38204
15521,38720
40150,40569
15229,38239
5874,37085
15606,26438
9647,10376
14475,41708
19051,27990
312,20623
2789,14210
9319,24560
18573,30240
26098,32046
30220,32777
14917,41199
30342,31595
31892,38724
3359,12077
22121,41134
16217,27112
1633,17230
7914,29766
9434,36594
23074,34783
8383,40885
12494,12318
37429,22289
4926,7532
13361,37053
9088,37135
20844,22280
3382,17940
58,32850
22174,34012
11052,17913
14633,19778
18176,39419
29120,35519
15448,16994
5561,38109
36511,41570
19322,29820
2676,3994
15430,40994
3523,20997
24936,34872
12983,20242
7792,25780
13040,27897
35847,37865
33405,38110
23877,21746
15174,18171
37398,38556
31390,34749
30254,40231
14371,20691
10659,22796
30848,34368
14614,18290
12679,33288
1672,13368
29560,31611
2784,36834
10279,40550
29426,23217
24544,41743
34855,35012
7374,21173
28136,41180
6177,41556
5850,33507
17134,25620
28184,11277
11231,18924
10085,35816
18951,19881
14063,24283
2402,35779
16330,27257
23670,20891
33323,37440
10592,24927
22382,38704
11841,34616
7617,20710
36196,21583
24751,35046
23438,34833
9174,18702
20393,23369
347,17666
17393,32646
1344,31052
1451,32144
21681,22984
12317,23572
9815,32611
8675,24514
21353,31699
27915,27980
6209,10298
25909,34987
24970,31353
40136,11751
10266,4829
20464,16923
6753,40834
1932,17261
22138,30818
12594,15825
2949,12806
36239,20269
20477,41374
23332,33818
27341,422
6281,1595
8900,9120
3579,34912
10927,22938
5276,10137
16221,32914
28446,29082
18522,27796
13585,37118
24642,33055
5208,7530
18782,33387
28591,37779
39325,41692
574,21104
3397,4946
35142,34394
5371,36222
6678,20507
15264,20542
33187,28425
2743,23217
9478,36738
14775,1981
9742,19100
31811,41584
16583,33270
25857,39994
4328,36118
2660,23438
1411,5511
36125,38356
3470,32921
41205,30338
34779,35161
9049,15653
9262,32323
13378,8103
15998,23989
203,15702
27607,11881
1286,36496
8960,19237
8069,39145
23057,23773
23212,32366
16641,20255
30411,13998
14225,2607
3567,22280
7342,28906
20211,23421
10801,36364
32126,41459
15116,29646
16254,3202
22309,36574
13743,20504
24090,27897
8842,37840
13963,31876
26427,39711
39906,7639
17516,39473
27637,17374
23898,39011
10324,22558
5045,34951
2725,28631
10691,19567
5141,25909
18143,36348
26693,34999
14460,41614
12003,26259
36569,15875
21153,19489
11528,26990
1278,6653
11580,25604
10297,2095
12673,935
10328,20193
9386,17464
23746,39240
4742,17844
16334,26566
10515,26560
16821,41684
15146,38085
6321,20016
27312,28576
23667,34401
9152,25608
27112,35680
26181,28058
19483,17006
24103,22991
16531,31956
2503,10802
9399,9892
15166,14516
2209,14516
27922,24474
17340,35008
2471,23643
10855,41320
11709,13675
3946,9434
22911,36002
665,10468
14147,38736
31405,25924
8776,14655
29493,38718
18083,23515
1559,29279
6101,41689
15474,18234
36305,11491
19485,19151
7503,12989
27212,35827
33065,37080
18998,23685
5129,30148
10211,13391
35192,37505
22871,22939
37446,36578
25099,33975
16923,22971
19036,30412
18955,23632
25132,29743
15555,18482
20501,30637
2333,2065
5974,7887
35797,39918
13214,40526
18220,28530
790,18732
2223,20806
5464,39151
9700,12908
11487,29776
24363,22390
9375,18294
24655,33221
8657,16392
2204,9479
3592,32569
38271,37612
6980,41148
21987,29321
14619,19911
31332,32993
12957,4873
22744,32976
15161,33035
25861,36337
6531,21338
16368,25523
10943,31558
12526,41379
26739,35164
14846,30845
19570,26622
20149,22498
5600,8916
20452,33480
10841,26096
15411,31799
6649,32076
21316,35021
15768,39947
19496,36245
2363,27377
25405,28545
32922,41502
13484,34808
17000,29461
8985,18594
8811,41381
15241,24600
33682,22397
597,26713
9613,37803
22542,32604
39139,37618
8050,23617
21568,27090
15037,39289
32824,39513
13385,17597
7333,39917
23443,3568
5248,9366
352,15437
15948,20634
6813,1694
19774,21360
39014,40940
9379,22651
25038,37434
685,38718
16685,38629
20818,23898
12250,19216
24737,31731
2756,21929
12724,33882
29835,34861
37812,5114
15104,26890
2314,33682
11970,12077
29932,31492
7267,24810
5656,24066
2677,30322
16910,24734
3730,31997
23664,38429
5625,31405
12087,40167
5579,26287
5400,27655
1526,21052
710,9796
6642,37125
3528,36469
8979,36226
1120,37364
7097,40688
7617,18778
35241,39090
9679,35008
1134,22416
20515,5629
12431,23839
27925,32859
13377,34771
4881,5758
15542,34792
27856,40838
26885,31056
10409,33497
11861,16335
13799,18510
27956,26550
19652,33981
30145,31841
6081,25071
3575,5383
21883,37202
23602,32471
1185,33708
26413,34578
19743,727
7956,11904
6331,29206
12282,15756
24625,39104
39076,39898
31007,38535
17797,33019
953,40390
21672,13874
9411,9790
22546,34219
5584,41610
6882,16965
22876,29359
2260,8966
21488,23839
682,22528
33790,37389
20384,39155
22897,34090
1621,15428
265,14245
21296,32798
27858,31497
10275,34511
4283,6401
9777,35220
28402,19589
33419,37226
35945,7233
20640,39568
12173,41457
28442,38518
1604,35678
11823,14137
2469,41644
6420,13486
13981,16649
3730,31555
26275,41560
1925,34492
28089,31375
22418,9175
110,14996
8491,25634
17239,22017
2160,21035
21177,29120
13420,30622
24690,24799
30039,34591
28757,8133
19089,27986
28509,15313
17513,29269
4252,10074
16780,21756
12490,26371
35451,39951
8300,30578
10370,17937
41381,41690
850,15242
22739,31171
33382,34088
1378,2415
5090,21473
6541,17905
21930,38059
24349,32625
7362,13014
1772,22856
9799,22085
41188,27986
10828,20046
27202,28249
21632,22179
16719,33296
21315,37479
9005,11621
7840,12498
31422,37155
20211,40166
17420,29679
6901,11809
6151,35683
22650,38918
30280,41743
2954,34776
32276,32853
18092,3418
4381,38125
25228,30318
12477,15880
37224,40334
22235,27650
30425,31964
4260,24269
12918,39380
20024,25164
8890,16282
3525,29916
11848,13278
22888,41635
40346,40364
6080,28934
4791,26278
16943,23145
1997,9461
1224,29691
29212,36667
18447,25815
3106,9415
22969,23524
2815,28349
23488,35677
17970,36306
5412,22031
12089,39307
7471,10211
40506,22778
5733,30707
3446,3993
19140,25358
35126,12035
11175,18896
10228,33636
6741,30664
9615,31686
23753,25630
1533,34621
5183,22173
17422,38066
17949,29866
18312,24801
17192,20589
1356,24196
32756,39461
32268,37402
23326,39254
40477,38466
8052,23994
8602,17065
30953,892
2324,29719
5951,40152
7101,38154
759,23086
7220,21187
17382,40223
16219,21538
26294,40044
24040,32607
12196,33928
18422,39082
18998,21037
33181,36930
1382,32723
14773,38104
8893,30865
29163,30128
20906,25286
11438,40018
40012,39986
4915,17159
25206,40085
25292,34519
1794,23683
555,24417
3057,17882
20114,29203
26849,39666
11937,34623
9765,29033
23201,40378
7948,34652
29344,19824
16154,29355
31485,30342
16010,21606
9618,21606
8079,21079
7114,22198
31901,30239
15550,24712
27428,32422
31279,30781
3171,18684
4070,18050
23207,25995
21820,33148
10241,32699
6947,24534
26561,31427
7819,22309
9245,33638
8487,30931
2724,11618
3633,13622
35718,36365
27360,28395
644,9618
7404,9367
32657,38377
10101,17160
5655,2313
15164,30975
7555,26655
21100,35765
18235,34095
13938,31698
30608,35838
6300,22324
31088,39362
15833,36010
6052,24488
3131,37956
12422,33729
18274,32649
7687,11450
2161,14238
2003,10467
30992,39666
11078,27359
36788,41091
16957,36809
33621,40081
5212,21351
247,5218
6401,21824
15208,18887
12359,24180
8205,39131
5407,31458
26676,29558
33484,39266
6749,13503
23401,35941
32483,38141
10210,32486
36061,39733
21487,7595
7532,32398
24683,33935
8150,21187
30202,33435
12769,17905
3011,29543
3330,22376
22245,20333
37140,39707
27939,28167
32238,36415
13019,36271
7845,29205
1539,26087
11391,40275
2914,8625
19376,32232
14540,33612
26766,32065
16988,39025
20341,26178
13856,27768
14748,26786
14827,29851
9683,15318
25452,36792
17759,14447
29081,36796
4118,26418
12669,41672
31371,33257
36769,14996
2076,22109
24209,41415
30184,36900
35805,37798
1135,25775
5802,16098
25479,40161
4539,18534
27169,32520
21531,36666
17000,8864
21917,41075
26368,35904
12177,41587
15925,5866
3145,25575
212,29499
35174,14814
16144,32732
76,40967
24540,35758
21412,1886
28480,35827
2040,26481
40719,41259
2977,19714
6904,32207
32825,40628
6626,7592
4538,8971
22282,32245
10893,14668
17740,19208
15636,15794
10333,32048
1787,5638
522,19901
11362,15393
12368,6728
29709,30864
14151,20073
21913,31882
34282,34317
16327,18727
7437,7552
33422,41001
18239,39038
18999,200
23911,36113
6768,8354
22429,30608
24571,31941
23763,25428
4530,26860
9037,37159
6800,26554
26959,41367
3224,28244
7626,26787
11731,12817
11331,34990
22192,23326
19894,27562
882,20765
28179,32751
13548,40689
13632,37812
23664,23705
6944,40345
10903,14701
24654,35793
24806,30315
7092,22349
18191,37107
31041,34082
4347,5759
746,31238
33608,41474
2883,7972
14388,22531
13077,28921
11537,31906
17141,30717
25544,28150
19196,26722
4103,3835
34297,40730
1733,38638
9795,23549
25824,15608
3910,34527
2687,35019
21377,24932
22123,38289
10933,40511
24835,39692
18735,25814
3973,20655
6413,11905
16349,41435
2065,37730
19115,40793
4701,20315
12902,23968
12863,14257
37224,29566
458,34043
9648,26057
22238,40909
4594,28451
29682,31996
584,1047
25241,36217
7315,33113
26120,33132
8015,26848
18431,41381
4714,10716
7627,21075
1398,29295
3613,19986
19935,21351
13271,18649
7125,23644
6062,31593
18435,21353
10855,34302
11167,20856
15230,17477
8012,36911
21391,24698
30621,34176
23853,28598
1744,12517
25843,38596
20024,28791
2831,31564
27910,34735
5888,29314
3294,9984
23206,28193
37506,41566
2225,27070
7687,37465
2859,19525
3352,23632
2470,11841
12679,30985
1970,29140
14011,18049
10148,38767
2775,34623
16858,39773
5373,28117
23513,36809
6020,40362
22462,31352
1788,36908
29715,24629
1348,20590
40991,41195
3811,36931
27792,31842
4738,15030
23443,30573
27313,29906
17768,38110
21281,37963
22615,12330
2003,37442
14122,19262
3472,7821
9224,38319
10394,31904
1389,9458
15583,10179
22858,27797
15514,29472
29085,29441
7874,11311
27244,31634
853,37522
4832,29778
26146,26553
14222,35437
2150,28323
2654,37184
5841,8415
20142,36834
3264,20940
16120,1462
24,12825
32242,26788
19557,24295
15078,37625
201,27247
1843,12209
3105,5346
25851,35021
32057,33352
18382,28853
5874,36618
27208,28319
10396,37224
10678,40486
18412,21312
7821,9094
6600,32199
21081,33762
14726,16042
6907,8042
921,15322
464,23680
40109,38840
4111,30532
369,40018
12681,30843
14811,15986
23772,38573
20341,22769
30627,36655
7198,33337
17247,27033
32253,37289
28248,29146
37705,41284
4622,22183
12782,32076
15166,17760
37364,26506
14969,20194
10724,33672
27688,34620
9877,12624
28905,38918
18925,38626
5182,14340
18510,34601
12445,20709
3726,24730
20474,10618
32059,12115
29407,35015
12988,28395
25722,29686
35696,39689
28501,7444
32973,3134
5097,15693
37045,26011
11787,8270
4152,37821
3827,6263
6849,5579
10698,17957
326,18824
4746,26199
7561,23046
18507,29417
14060,22664
20082,33383
31289,22988
14747,23376
32543,34792
8178,28868
26687,36538
5100,26980
13333,31604
1535,28345
39438,41462
5722,38533
14143,38020
3349,29157
16582,18674
21426,8400
13441,38090
6100,10904
377,5646
37657,39669
10727,30490
2502,25283
17150,33060
4657,28520
16276,31888
9736,12259
4671,18417
9486,29922
9953,13162
27062,40209
16981,16177
29120,17484
15660,24521
26540,12541
6992,23519
8305,3968
9748,26929
3152,26024
40006,36728
25239,33735
27270,10963
34359,38803
1177,5781
7277,7507
110,32670
27625,23388
28010,29949
7801,27062
162,22841
13927,41202
8522,36207
13896,26062
26903,38277
10359,39596
19325,22597
12743,33226
2245,34690
16258,16622
21288,24847
21803,34874
13416,30755
12478,16957
8728,3963
32170,11496
5792,7132
8985,15853
5826,31466
18136,39571
12185,29610
1979,36976
4384,24811
10045,14385
11566,34601
2312,8422
14600,38729
35504,40204
23994,34783
19364,28593
13028,41328
1233,8288
26516,34003
4980,35222
20860,27758
11359,23959
15828,16573
18230,34259
5164,14210
18030,41382
39546,29295
21324,32467
10814,15290
5248,13955
35041,33430
10021,28120
3776,10683
4381,13896
2828,11558
18995,22579
19521,32610
14863,35620
2205,32592
14375,28414
9574,15959
25630,30280
22275,29463
